Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
完美日记（PERFECT DIARY）持久魅影眼线胶笔 02棕色(持久防水防汗不易脱色晕染)	https://item.jd.com/100000395315.html	100000395315	眼线	100000395315	香水彩妆	1316,1387,13549	48.00	69.00	;商品名称：完美日记眼线笔;;商品编号：100000395315;;商品毛重：20.00g;;商品产地：中国广东省广州市;;货号：6970582790825;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线膏/胶;;功效：防汗/水，易延展，防晕染;;颜色：棕色;	1000118121		满199元减100元;满3件，立减最低1件商品价格	99	0	1	2500	7	5	2500	2100	5
【品牌直发】玛丽黛佳（MARIE DALGAR）酷黑速干眼线水笔棕色 防水防汗持久不容易脱色	https://item.jd.com/31171656827.html	31171656827	眼线	31171656827	香水彩妆	1316,1387,13549	58.00	68.00	;商品名称：【品牌直发】玛丽黛佳（MARIE DALGAR）酷黑速干眼线水笔棕色 防水防汗持久不容易脱色;;商品编号：31171656827;;店铺：;玛丽黛佳旗舰店;;商品毛重：19.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：极细;;颜色：棕色;	34695	有效期2018-12-10至2018-12-16,满99减10;有效期2018-12-06至2018-12-13,满1000减100	每满199元，可减100元现金;满3件，立减最低1件商品价格	99	0	1	800	2	0	800	700	5
稚优泉 CHIOTURE 炫彩慕斯眼线胶笔 M01（防水不易晕染 铅笔硬头 大眼定妆）	https://item.jd.com/5638532.html	5638532	眼线	5638532	香水彩妆	1316,1387,13549	34.90	108.00	;商品名称：稚优泉眼线笔;;商品编号：5638532;;商品毛重：10.00g;;商品产地：上海;;功效：防晕染，防水;;分类：眼线笔;	1000087085	有效期2018-12-06至2018-12-31,满59减3	每满199元，可减100元现金;满3件，立减最低1件商品价格	99	0	1	62000	200	200	63000	49000	5
果奈儿（GUONAIER） 棕色+黑色 双头眼线笔女防水不晕染极细眼笔线笔卧蚕笔 初学者眼线 黑色	https://item.jd.com/35096706118.html	35096706118	眼线	35096706118	香水彩妆	1316,1387,13549	59.00	198.00	;商品名称：果奈儿（GUONAIER） 棕色+黑色 双头眼线笔女防水不晕染极细眼笔线笔卧蚕笔 初学者眼线 黑色;;商品编号：35096706118;;店铺：;果奈儿旗舰店;;商品毛重：3.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防汗/水，防晕染;;颜色：黑色;	760755		满99元减20元;满2件，总价打8折	100	0	0	200	0	0	200	100	5
日本flow fushi moteliner熊野职人眼线液笔 棕黑色一支装	https://item.jd.com/27972774648.html	27972774648	眼线	27972774648	香水彩妆	1316,1387,13549	115.00	199.00		193516		满29元以折扣价在购物车换购热销商品，满39元以折扣价在购物车换购热销商品，满59元以折扣价在购物车换购热销商品	99	1	0	1800	4	6	1800	1500	5
完美日记（PERFECT DIARY）持久魅影眼线胶笔 01黑色(持久防水防汗不易脱色晕染)	https://item.jd.com/100000339502.html	100000339502	眼线	100000339502	香水彩妆	1316,1387,13549	48.00	69.00	;商品名称：完美日记眼线笔;;商品编号：100000339502;;商品毛重：20.00g;;商品产地：中国广东省广州市;;货号：6970582790818;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线膏/胶;;功效：防汗/水，易延展，防晕染;;颜色：黑色;	1000118121		满199元减100元;满3件，立减最低1件商品价格	99	0	1	2500	7	5	2500	2100	5
凯朵（KATE）凝细锁色眼线胶笔 BR-1（眼线胶笔 眼线笔 不晕染）	https://item.jd.com/5045874.html	5045874	眼线	5045874	香水彩妆	1316,1387,13549	118.00	129.00	;商品名称：凯朵眼线笔;;商品编号：5045874;;商品毛重：9.00g;;商品产地：江苏;;功效：防晕染，防水，极细，易延展;;分类：眼线膏/胶;	1000010589		满499元减150元;满299元减30元	99	0	1	1900	7	3	1900	1600	5
悦诗风吟 Innisfree 生机自动眼线笔 3_棕色 0.5g	https://item.jd.com/3893963.html	3893963	眼线	3893963	香水彩妆	1316,1387,13549	55.00	56.00	;商品名称：悦诗风吟眼线;;商品编号：3893963;;商品毛重：10.00g;;商品产地：中国上海;;功效：防晕染，易延展;;分类：眼线笔;	1000014041	有效期2018-12-12至2018-12-13,满500减50	满199元、300元、500元可得相应赠品，赠完即止，请在购物车点击领取;满199元、399元可得相应赠品，赠完即止，请在购物车点击领取	98	1	1	16000	100	90	16000	13000	5
【原装正品】Kiss Me花漾美姬 梦幻泪眼液体防水眼线笔 液笔 易画不易晕染 棕色	https://item.jd.com/1994644155.html	1994644155	眼线	1994644155	香水彩妆	1316,1387,13549	67.00	136.00		142539		满99元减10元	99	0	1	2300	8	7	2300	1900	5
卡姿兰（Carslan） 卡姿兰眼线笔不晕染防水大眼睛眼线液笔初学者浓黑炫亮眼线笔不易脱妆 黑色	https://item.jd.com/27789239908.html	27789239908	眼线	27789239908	香水彩妆	1316,1387,13549	59.00	99.00	;商品名称：卡姿兰（Carslan） 卡姿兰眼线笔不晕染防水大眼睛眼线液笔初学者浓黑炫亮眼线笔不易脱妆 黑色;;商品编号：27789239908;;店铺：;卡姿兰东尚专卖店;;商品毛重：50.0kg;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防汗/水，极细，易延展，防晕染;;颜色：黑色;	786140	有效期2018-12-11至2018-12-14,满99减10;有效期2018-12-10至2018-12-14,满199减20;有效期2018-12-06至2018-12-13,满1000减100	满2件，总价打9折	99	1	0	800	2	3	800	700	5
Mistine（蜜丝婷）浓黑眼线笔银管 1g/支（色泽浓 易上妆 防水不晕染 不脱妆 极细速干）	https://item.jd.com/7740180.html	7740180	眼线	7740180	香水彩妆	1316,1387,13549	59.90	135.00	;商品名称：Mistine银管 眼线笔;;商品编号：7740180;;商品毛重：20.00g;;商品产地：中国;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防汗/水，极细，防晕染;;颜色：其它;	1000092494		满199元减100元;满3件，立减最低1件商品价格	99	0	1	4100	10	10	4100	3400	5
熊野职人（flow fushi moteliner）眼线液笔 0.55ml 黑棕色	https://item.jd.com/31059002245.html	31059002245	眼线	31059002245	香水彩妆	1316,1387,13549	125.00	400.00		597359	有效期2018-12-06至2018-12-14,满99减10;有效期2018-12-06至2018-12-14,满189减20;有效期2018-12-11至2018-12-16,满289减50		100	0	0	500	0	0	500	400	5
	https://item.jd.com/10191049556.html	10191049556	眼线	10191049556	香水彩妆	1316,1387,13549	58.00	68.00	;商品名称：玛丽黛佳（MARIE DALGAR）【玛丽黛佳旗舰店】细滑弹力眼线水笔防水防油 持久不易晕染;;商品编号：10191049556;;店铺：;玛丽黛佳旗舰店;;商品毛重：1.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：极细;;颜色：黑色;	34695	有效期2018-12-10至2018-12-16,满99减10;有效期2018-12-06至2018-12-13,满1000减100	每满199元，可减100元现金;满3件，立减最低1件商品价格	99	0	1	7600	40	30	7700	5400	5
	https://item.jd.com/29196358652.html	29196358652	眼线	29196358652	香水彩妆	1316,1387,13549	49.90	199.00	;商品名称：ZEESEA 滋色持久眼线笔 防水不晕染初学者眼线液 姿色眼线胶笔 棕色;;商品编号：29196358652;;店铺：;ZEESEA旗舰店;;商品毛重：50.00g;;货号：6971555162113;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防汗/水，极细，防晕染;;颜色：棕色;	212117	有效期2018-11-13至2019-02-21,满148减10;有效期2018-11-13至2019-02-21,满178减20;有效期2018-11-13至2019-02-21,满238减40	Âú99Ôª¼õ20Ôª;Âú299Ôª¼õ30Ôª	99	1	0	26000	50	50	26000	21000	5
【卡姿兰旗舰店】卡姿兰 初学者眼线笔大眼睛持久液体眼线笔液2ml不晕染 京东自营 2代升级-赠睫毛膏	https://item.jd.com/10638625947.html	10638625947	眼线	10638625947	香水彩妆	1316,1387,13549	52.00	69.00	;商品名称：【卡姿兰旗舰店】卡姿兰 初学者眼线笔大眼睛持久液体眼线笔液2ml不晕染 京东自营 2代升级-赠睫毛膏;;商品编号：10638625947;;店铺：;卡姿兰旗舰店;;商品毛重：20.00g;;货号：6940412402303;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线液;;功效：防汗/水，极细，易延展，防晕染;;颜色：黑色;	585816	有效期2018-11-30至2018-12-17,满109减10;有效期2018-11-30至2018-12-17,满199减20;有效期2018-11-30至2018-12-17,满229减30		98	1	1	8400	60	80	8500	5900	5
资生堂 姬芮Za柔芯防水眼线笔 BK999 深邃黑色 0.13g（持久眼线 防水防汗防晕染）	https://item.jd.com/5981483.html	5981483	眼线	5981483	香水彩妆	1316,1387,13549	99.00	109.00	;商品名称：姬芮眼线笔;;商品编号：5981483;;商品毛重：10.00g;;商品产地：江苏;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防晕染;;颜色：黑色;	1000003224	有效期2018-12-01至2018-12-31,满100减10	满99元减20元;满2件，总价打8折；满3件，总价打7折	99	0	1	2500	5	4	2500	2000	5
3 CONCEPT EYES 第三眼/3ce气垫眼线液笔 防水不晕染眼妆持久不脱色送扁头刷 01 黑色	https://item.jd.com/1656408718.html	1656408718	眼线	1656408718	香水彩妆	1316,1387,13549	126.80	329.00	;商品名称：3 CONCEPT EYES 第三眼/3ce气垫眼线液笔 防水不晕染眼妆持久不脱色送扁头刷 01 黑色;;商品编号：1656408718;;店铺：;3 CONCEPT EYES官方旗舰店;;商品毛重：2.00g;;商品产地：中国大陆;;货号：395;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线液;;功效：防汗/水，极细，易延展，防晕染;;颜色：黑色;	149346	有效期2018-11-30至2019-01-03,满99减10;有效期2018-12-03至2019-01-03,满300减50;有效期2018-12-06至2018-12-13,满1000减100	满199元减100元	99	1	0	1200	2	3	1200	400	5
伊蒂之屋（ETUDE HOUSE）时尚精巧持久型眼线笔0.3g 1号 黑（清晰鲜明 防晕染 顺滑流畅 不结块 初学易上手）	https://item.jd.com/1822050.html	1822050	眼线	1822050	香水彩妆	1316,1387,13549	29.00	30.00	;商品名称：伊蒂之屋时尚精巧持久型眼线笔#01黑0.3g;;商品编号：1822050;;商品毛重：10.00g;;商品产地：上海;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防晕染;;颜色：黑色;	1000007572		每满199元，可减100元现金;满3件，立减最低1件商品价格	97	1	2	56000	800	600	58000	36000	5
凯朵（KATE）凝细锁色眼线胶笔 BK-1（眼线胶笔 眼线笔 不晕染）	https://item.jd.com/5045898.html	5045898	眼线	5045898	香水彩妆	1316,1387,13549	119.00	129.00	;商品名称：凯朵眼线笔;;商品编号：5045898;;商品毛重：9.00g;;商品产地：江苏;;功效：防晕染;;分类：眼线膏/胶;	1000010589		满499元减150元;满299元减30元	99	0	1	1900	7	3	1900	1600	5
泰国原装 Mistine浓黑眼线笔银管 速干红管眼线液笔 防水不晕染不脱妆 银管	https://item.jd.com/1968611418.html	1968611418	眼线	1968611418	香水彩妆	1316,1387,13549	39.00	115.00		588105	有效期2018-12-06至2018-12-13,满499减100;有效期2018-12-06至2018-12-13,满499减100	满99元减10元，满199元减20元，满399元减50元	98	1	1	10000	60	70	10000	7600	5
	https://item.jd.com/5769829.html	5769829	眼线	5769829	香水彩妆	1316,1387,13549	105.00	159.00		1000093689	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	1300	4	1	1300	1000	5
奇士美（KissMe） 纤细眼线笔0.1g （黑色01）（耐水 耐汗 免削 ）	https://item.jd.com/1197751.html	1197751	眼线	1197751	香水彩妆	1316,1387,13549	58.80	75.00	;商品名称：奇士美眼线笔;;商品编号：1197751;;商品毛重：20.00g;;商品产地：天津;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防汗/水;;颜色：黑色;	1000002495		每满299元，可减120元现金，最多可减1000元;满3件，立减最低1件商品价格	96	1	3	32000	500	400	33000	20000	5
【买2支 免单1支】绿缘萝眼线笔 不易晕染防水防汗不易脱色持久素颜学生耐汗眼线液笔 01#黑色	https://item.jd.com/28260980132.html	28260980132	眼线	28260980132	香水彩妆	1316,1387,13549	49.00	98.00	;商品名称：【买2支 免单1支】绿缘萝眼线笔 不易晕染防水防汗不易脱色持久素颜学生耐汗眼线液笔 01#黑色;;商品编号：28260980132;;店铺：;绿缘萝旗舰店;;商品毛重：200.00g;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线液;;功效：防汗/水，极细，易延展，防晕染;;颜色：黑色;	675904	有效期2018-12-07至2019-02-28,满70减10;有效期2018-12-07至2019-02-28,满139减20;有效期2018-12-07至2019-02-28,满199减30	Âú90Ôª¼õ49Ôª	99	0	1	4000	10	10	4000	2800	5
卡姿兰（Carslan） 卡姿兰持久液体眼线笔防水防汗不脱色持久不易晕染大眼定妆初学者硬头眼线液笔 眼线笔 送睫毛膏	https://item.jd.com/27796429699.html	27796429699	眼线	27796429699	香水彩妆	1316,1387,13549	49.00	69.00	;商品名称：卡姿兰（Carslan） 卡姿兰持久液体眼线笔防水防汗不脱色持久不易晕染大眼定妆初学者硬头眼线液笔 眼线笔 送睫毛膏;;商品编号：27796429699;;店铺：;卡姿兰东尚专卖店;;商品毛重：2.0kg;;商品产地：中国大陆;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线笔;;功效：防汗/水，极细，易延展，防晕染;;颜色：黑色;	786140	有效期2018-12-11至2018-12-14,满99减10;有效期2018-12-10至2018-12-14,满199减20;有效期2018-12-06至2018-12-13,满1000减100	满2件，总价打9折	98	0	2	1000	9	3	1000	800	5
	https://item.jd.com/4252884.html	4252884	眼线	4252884	香水彩妆	1316,1387,13549	59.00	60.00	;商品名称：火烈鸟眼线液;;商品编号：4252884;;商品毛重：20.00g;;商品产地：上海;;功效：防晕染，防水;;分类：眼线液;	1000008401		满99元减20元;满3件，立减最低1件商品价格	97	1	2	86000	1000	700	88000	52000	5
火烈鸟 精致柔美眼线液6.5ml 速干防水耐汗持久不晕染 硬头眼线水笔液体笔 初学者彩妆 黑色	https://item.jd.com/1465401794.html	1465401794	眼线	1465401794	香水彩妆	1316,1387,13549	25.00	79.00	;商品名称：火烈鸟 精致柔美眼线液6.5ml 速干防水耐汗持久不晕染 硬头眼线水笔液体笔 初学者彩妆 黑色;;商品编号：1465401794;;店铺：;芬呢欧化妆品专营店;;商品毛重：20.00g;;货号：188;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线液;;功效：极细;;颜色：黑色;	108336	有效期2017-10-20至2027-10-20,满105减5;有效期2017-10-20至2027-10-20,满208减10;有效期2018-12-06至2018-12-13,满1000减100		99	0	1	4600	20	10	4600	3600	5
卡姿兰（Carslan） 卡姿兰眼线膏  魅惑浓郁眼线膏防水防汗持久不易晕染不易脱眼妆眼线笔 眼线液	https://item.jd.com/28231361551.html	28231361551	眼线	28231361551	香水彩妆	1316,1387,13549	39.00	59.00	;商品名称：卡姿兰（Carslan） 卡姿兰眼线膏  魅惑浓郁眼线膏防水防汗持久不易晕染不易脱眼妆眼线笔 眼线液;;商品编号：28231361551;;店铺：;卡姿兰东尚专卖店;;商品毛重：4.0kg;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线膏/胶;;功效：防汗/水，极细，易延展，防晕染;;颜色：黑色;	786140	有效期2018-12-11至2018-12-14,满99减10;有效期2018-12-10至2018-12-14,满199减20;有效期2018-12-06至2018-12-13,满1000减100	满2件，总价打9折	99	1	0	900	3	4	900	700	5
火烈鸟 精艺持久眼线胶笔防水不易晕染眼线膏液棕色防汗不易脱色 气质咖	https://item.jd.com/28061448897.html	28061448897	眼线	28061448897	香水彩妆	1316,1387,13549	69.00	79.00	;商品名称：火烈鸟 精艺持久眼线胶笔防水不易晕染眼线膏液棕色防汗不易脱色 气质咖;;商品编号：28061448897;;店铺：;火烈鸟化妆品旗舰店;;商品毛重：10.00g;;商品产地：中国大陆;;货号：LM13003;;产品产地：中国大陆;;国产/进口：国产;;分类：眼线膏/胶;;功效：防汗/水，极细，防晕染;;颜色：黑色;	180449	有效期2018-12-01至2018-12-31,满69减10;有效期2018-12-01至2018-12-31,满149减20;有效期2018-12-01至2018-12-31,满229减30	满99元减20元;满3件，立减最低1件商品价格	98	1	1	1200	10	9	1300	1000	5
