Items	URL	Class	Class_ID	Items_ID
底妆	https://item.jd.com/22373794380.html	香水彩妆	-1,530,114,756	22373794380
底妆	https://item.jd.com/23540938007.html	香水彩妆	-1,530,114,756	23540938007
底妆	https://item.jd.com/22373794389.html	香水彩妆	-1,530,114,756	22373794389
底妆	https://item.jd.com/1938074.html	香水彩妆	-1,530,114,756	1938074
底妆	https://item.jd.com/1950184305.html	香水彩妆	-1,530,114,756	1950184305
底妆	https://item.jd.com/23540938005.html	香水彩妆	-1,530,114,756	23540938005
底妆	https://item.jd.com/6101190.html	香水彩妆	-1,530,114,756	6101190
底妆	https://item.jd.com/1985451190.html	香水彩妆	-1,530,114,756	1985451190
底妆	https://item.jd.com/5446520.html	香水彩妆	-1,530,114,756	5446520
底妆	https://item.jd.com/22373794383.html	香水彩妆	-1,530,114,756	22373794383
底妆	https://item.jd.com/22373794386.html	香水彩妆	-1,530,114,756	22373794386
底妆	https://item.jd.com/1998952519.html	香水彩妆	-1,530,114,756	1998952519
底妆	https://item.jd.com/1998967691.html	香水彩妆	-1,530,114,756	1998967691
底妆	https://item.jd.com/1978307887.html	香水彩妆	-1,530,114,756	1978307887
底妆	https://item.jd.com/29228777278.html	香水彩妆	-1,530,114,756	29228777278
底妆	https://item.jd.com/22373794387.html	香水彩妆	-1,530,114,756	22373794387
底妆	https://item.jd.com/5001363.html	香水彩妆	-1,530,114,756	5001363
底妆	https://item.jd.com/1178273653.html	香水彩妆	-1,530,114,756	1178273653
底妆	https://item.jd.com/28208310461.html	香水彩妆	-1,530,114,756	28208310461
腮红	https://item.jd.com/4239293.html	香水彩妆	-1,530,114,755	4239293
腮红	https://item.jd.com/5001427.html	香水彩妆	-1,530,114,755	5001427
腮红	https://item.jd.com/1964928075.html	香水彩妆	-1,530,114,755	1964928075
腮红	https://item.jd.com/33263484805.html	香水彩妆	-1,530,114,755	33263484805
腮红	https://item.jd.com/6291027.html	香水彩妆	-1,530,114,755	6291027
腮红	https://item.jd.com/1964928078.html	香水彩妆	-1,530,114,755	1964928078
腮红	https://item.jd.com/1983284690.html	香水彩妆	-1,530,114,755	1983284690
腮红	https://item.jd.com/1965904773.html	香水彩妆	-1,530,114,755	1965904773
腮红	https://item.jd.com/2194904.html	香水彩妆	-1,530,114,755	2194904
腮红	https://item.jd.com/6960529.html	香水彩妆	-1,530,114,755	6960529
腮红	https://item.jd.com/2194926.html	香水彩妆	-1,530,114,755	2194926
腮红	https://item.jd.com/2198391.html	香水彩妆	-1,530,114,755	2198391
腮红	https://item.jd.com/2645784.html	香水彩妆	-1,530,114,755	2645784
腮红	https://item.jd.com/2209863.html	香水彩妆	-1,530,114,755	2209863
腮红	https://item.jd.com/1969974371.html	香水彩妆	-1,530,114,755	1969974371
腮红	https://item.jd.com/1989435442.html	香水彩妆	-1,530,114,755	1989435442
腮红	https://item.jd.com/1992626038.html	香水彩妆	-1,530,114,755	1992626038
腮红	https://item.jd.com/20452566799.html	香水彩妆	-1,530,114,755	20452566799
腮红	https://item.jd.com/1954399977.html	香水彩妆	-1,530,114,755	1954399977
